07/11/2023|11:53|13:51|Outdoor Picnic  |Computer Lab C Annex  
01/12/2023|19:07|20:08|Campus Tour  |Theater Hall South  
03/22/2023|12:19|12:54|Chemistry Workshop  |Science Lab B Annex  
09/04/2023|17:29|17:36|Art Class J|Campus Fitness Center West  
04/05/2023|14:57|15:09|English Literature Seminar  |Library Study Room South  
08/15/2023|20:30|22:31|Lunch Break  |Campus Coffee Shop Annex  
04/05/2023|13:48|15:22|Chemistry Lab  |Computer Lab C Downtown 4
06/23/2023|11:42|12:20|Literature Class  |Science Lab B West  
03/28/2023|20:37|23:40|Art Workshop  |Art Studio Downtown 1
05/25/2023|18:26|20:06|Chemistry Lab  |Lecture Hall C Annex  
02/28/2023|08:15|10:11|Group Project Meeting  |Science Lab A South  
08/30/2023|17:20|17:11|Lunch with Friends  |Science Lab C Downtown  
05/25/2023|06:16|08:46|Campus Club Event 4|Campus Cafeteria Downtown  
07/17/2023|16:04|17:50|Study Session  |Science Building South  
07/19/2023|07:19|10:23|Physics Lecture L|Campus Fitness Center East  
01/24/2023|08:28|10:53|Math Lecture  |Lecture Hall A Annex  
07/02/2023|13:11|15:01|Gym Workout A|Campus Cafeteria South  
02/08/2023|08:58|08:06|Career Fair  |Starting at Main Entrance North  
02/10/2023|17:28|17:22|Literature Class  |Library West  
01/11/2023|15:58|17:29|History Class  |Library Study Room West  
07/27/2023|20:55|20:58|Outdoor Picnic  |Computer Lab B West H
07/08/2023|12:36|15:15|Physics Lab  |Art Studio South  
05/14/2023|14:40|15:11|English Literature Seminar  |Campus Cafeteria South  
06/14/2023|14:47|17:57|Student Council Meeting  |Clubroom Downtown  
09/03/2023|19:58|22:06|Study Group  |Lecture Hall B South  
07/13/2023|07:28|08:39|Study Group  |Science Lab C West  
03/10/2023|10:52|11:16|Coding Workshop  |Science Lab C Downtown  
02/01/2023|20:24|20:35|Study Break E|Campus Coffee Shop South  
05/21/2023|13:21|15:28|Campus Club Event  |Campus Cafeteria South  
08/15/2023|11:14|14:06|Literature Class B|Science Lab B Annex 4
07/03/2023|09:24|09:00|English Literature Seminar  |Science Lab B South  
03/06/2023|11:30|13:52|Soccer Practice  |Lecture Hall C East  
04/04/2023|20:23|22:03|Gym Workout 7|Art Gallery South  
07/16/2023|06:16|07:07|History Lecture  |Lecture Hall C West  
05/16/2023|08:35|09:10|Networking Event H|Computer Lab C South  
09/17/2023|10:50|11:00|Study Group  |Science Lab B East  
04/16/2023|06:36|07:22|Biology Lecture B|Classroom A East A
03/21/2023|11:38|11:40|Art Class  |Music Room East  
09/25/2023|12:34|15:44|Coding Workshop  |Campus Cafeteria West  
08/16/2023|20:43|20:49|Lunch Break  |Science Lab B Downtown  
06/17/2023|20:44|21:38|Art Workshop  |Library West  
05/30/2023|20:02|20:35|Outdoor Picnic  |Science Building East  
09/23/2023|19:35|19:34|Group Project Meeting  |Campus Fitness Center Annex  
03/13/2023|14:04|17:54|Chemistry Lab  |Computer Lab B Annex  
05/07/2023|16:23|16:24|Coding Workshop  |Music Room Downtown  
03/05/2023|10:53|10:54|Lunch with Friends  |Science Lab B North C
06/06/2023|10:40|13:20|Psychology Lecture  |Campus Sports Field West 8
05/08/2023|17:05|17:03|Psychology Lecture  |Library Study Room North 4
03/30/2023|14:03|16:58|Career Fair E|Starting at Main Entrance South  
01/07/2023|11:22|13:51|Basketball Practice  |Art Gallery Downtown  
01/12/2023|13:48|14:29|Lunch with Friends  |Computer Lab C Annex  
06/26/2023|19:56|20:16|Group Project Meeting  |Art Studio West J
08/29/2023|07:58|08:14|Study Break  |Campus Sports Court South  
05/21/2023|17:34|19:06|Outdoor Picnic  |Computer Lab B Annex  
07/01/2023|07:40|09:10|Coding Workshop  |Rooftop Lounge North 3
01/25/2023|12:41|13:05|Physics Lecture  |Starting at Main Entrance North  
09/14/2023|12:31|12:29|Gym Workout F|Student Center Downtown  
07/24/2023|18:16|21:19|Coding Workshop  |Music Room Annex  
03/27/2023|14:48|15:47|Group Project Meeting  |Rooftop Lounge North  
04/27/2023|18:11|18:45|Art Exhibition 8|Art Gallery North  
02/16/2023|12:03|12:18|Math Lecture  |Science Building North  
04/04/2023|11:18|13:19|Student Council Meeting  |Lecture Hall D West  
08/25/2023|07:40|07:40|Career Fair  |Computer Lab C Downtown  
01/05/2023|16:50|19:36|Literature Class I|Campus Sports Court East  
06/08/2023|17:52|17:57|Psychology Lecture  |Art Gallery North C
02/10/2023|17:39|17:29|Study Break  |Science Lab C Annex  
03/13/2023|09:10|12:45|Theater Rehearsal  |Classroom A West  
08/26/2023|16:22|19:14|Gym Workout  |Art Studio Downtown  
06/09/2023|16:23|18:40|History Class  |Campus Coffee Shop South  
03/08/2023|15:31|15:58|Art Class  |Student Lounge East E
08/23/2023|12:56|15:35|History Lecture  |Career Services Office Annex  
07/23/2023|14:27|17:48|History Class  |Campus Cafeteria Annex  
08/15/2023|19:29|21:42|Club Meeting H|Clubroom East 2
08/24/2023|17:16|17:47|Student Council Meeting  |Music Room South  
05/26/2023|14:51|15:49|Soccer Practice  |Student Lounge Annex  
03/07/2023|20:51|21:17|Outdoor Picnic  |Library Study Room North  
03/13/2023|18:05|20:33|Study Break F|Science Lab B Annex  
02/21/2023|11:49|12:00|Art Workshop  |Lecture Hall C Annex  
08/23/2023|15:42|17:14|Dinner with Friends B|Campus Cafeteria North  
01/28/2023|08:39|08:21|Study Group  |Campus Cafeteria North  
05/06/2023|09:55|10:38|Study Group 9|Computer Lab B West  
01/25/2023|15:22|15:36|Coding Workshop  |Science Lab A North  
03/26/2023|09:18|12:17|Study Group  |Computer Lab B South 2
09/01/2023|06:11|07:06|Basketball Practice  |Classroom A West  
03/23/2023|10:04|12:00|Campus Tour  |Campus Sports Field North  
03/27/2023|10:37|10:45|Group Project Meeting  |Campus Cafeteria South  
06/12/2023|20:26|22:04|Gym Workout  |Rooftop Lounge South  
03/22/2023|14:30|16:48|Guitar Practice  |Computer Lab B Downtown  
03/13/2023|09:44|12:22|Study Break  |Lecture Hall C West 2
05/17/2023|10:59|12:22|Soccer Practice  |Science Building Annex F
06/06/2023|17:02|18:59|Physics Lecture  |Science Lab C North  
03/22/2023|15:02|18:56|Math Lecture  |Library Study Room East  
01/12/2023|18:51|18:09|Study Break  |Campus Cafeteria Annex  
04/04/2023|18:17|20:21|Campus Tour  |Theater Hall Annex  
01/02/2023|20:35|21:17|Math Lecture  |Library Downtown  
08/29/2023|13:36|14:23|Biology Lecture  |Lecture Hall B East  
05/20/2023|11:41|11:22|Chemistry Lab  |Student Lounge North  
07/06/2023|18:42|20:11|Study Group 8|Computer Lab C Annex  
02/26/2023|07:50|08:55|Networking Event  |Campus Picnic Area South  
08/02/2023|19:30|19:23|Art Workshop  |Student Center Downtown  
05/18/2023|15:21|18:05|Campus Tour  |Campus Sports Court Annex  
04/18/2023|17:55|17:35|Club Meeting  |Music Room North  
01/28/2023|10:40|11:44|Psychology Lecture  |Theater Hall North  
01/28/2023|13:32|16:23|Guitar Practice  |Campus Cafeteria East  
07/09/2023|06:40|08:28|Study Group  |Student Lounge Annex  
02/08/2023|13:44|13:29|Biology Lecture  |Student Lounge West  
04/22/2023|19:26|21:16|Study Break  |Theater Hall Annex D
07/17/2023|20:18|21:10|Literature Class  |Art Studio West  
05/12/2023|08:41|08:44|Coding Workshop  |Science Lab A West D
03/02/2023|13:38|13:11|Theater Rehearsal 7|Science Lab A South 5
09/16/2023|18:55|21:27|Student Council Meeting 9|Lecture Hall A Annex  
08/11/2023|20:20|20:09|Study Group  |Campus Picnic Area South  
02/01/2023|17:31|18:43|Math Lecture  |Library Annex  
04/05/2023|14:37|16:44|Theater Rehearsal  |Art Studio West  
01/17/2023|20:39|22:31|Dinner with Friends  |Theater Hall East  
01/01/2023|13:13|14:27|English Literature Seminar  |Computer Lab C West  
06/28/2023|11:57|11:05|Chemistry Lab  |Campus Fitness Center East  
08/29/2023|08:11|10:56|Basketball Practice  |Library Annex  
04/22/2023|06:32|06:52|Theater Rehearsal  |Art Gallery North  
06/30/2023|11:23|13:26|Art Workshop 7|Classroom A West  
08/06/2023|11:58|13:32|Study Group  |Theater Hall East  
02/21/2023|07:24|07:00|Chemistry Lab 7|Theater Hall North  
05/08/2023|15:14|15:00|Movie Night 8|Classroom C East B
01/14/2023|19:19|22:33|Study Break  |Computer Lab B East  
01/19/2023|20:24|23:59|Study Session  |Lecture Hall A East  
03/29/2023|18:11|21:30|Literature Class  |Science Lab C North  
05/29/2023|15:02|16:22|Soccer Practice  |Clubroom Annex  
08/29/2023|08:58|11:00|History Class  |Campus Picnic Area East  
01/12/2023|08:01|09:12|Student Council Meeting  |Art Gallery West  
01/12/2023|19:18|20:00|Outdoor Picnic  |Art Studio Downtown  
09/02/2023|16:49|19:22|Club Meeting  |Art Studio West I
02/02/2023|12:49|13:42|Dinner with Friends  |Classroom A Downtown  
05/21/2023|13:59|15:07|Club Meeting  |Theater Hall Downtown  
09/30/2023|06:53|09:35|Study Group  |Campus Coffee Shop North  
01/10/2023|10:06|10:23|Networking Event  |Clubroom East  
05/19/2023|17:35|19:14|Movie Night  |Lecture Hall C South D
06/26/2023|08:44|08:41|Physics Lab D|Campus Coffee Shop Downtown  
05/31/2023|06:23|08:35|Study Session  |Campus Fitness Center North  
01/22/2023|13:07|15:02|Outdoor Picnic  |Rooftop Lounge East  
05/13/2023|16:59|16:36|Lunch Break  |Computer Lab C Downtown  
06/19/2023|11:01|12:11|Student Council Meeting  |Computer Lab C North  
01/16/2023|12:20|13:46|Chemistry Workshop  |Computer Lab B Downtown  
05/05/2023|15:32|17:44|Coding Workshop  |Theater Hall West  
02/19/2023|08:36|09:48|Campus Tour  |Classroom A Downtown  
01/18/2023|08:59|09:39|Art Workshop G|Theater Hall North  
01/29/2023|14:57|16:33|Career Counseling  |Campus Sports Court Annex  
08/13/2023|10:02|12:50|Campus Club Event  |Computer Lab C South  
06/28/2023|19:48|21:36|Theater Rehearsal 3|Student Lounge North  
08/14/2023|11:37|14:40|Art Class  |Computer Lab B West  
04/10/2023|17:23|17:03|Coding Workshop  |Campus Cafeteria Downtown  
06/19/2023|07:42|10:45|Study Session 8|Lecture Hall D North  
08/03/2023|11:49|12:21|Art Exhibition  |Campus Fitness Center South  
02/28/2023|20:37|21:51|Coding Workshop  |Campus Fitness Center Annex  
02/11/2023|11:19|14:38|Art Class  |Science Lab B Annex 5
04/27/2023|11:17|14:05|Soccer Practice  |Campus Fitness Center South  
01/15/2023|07:31|08:28|Group Project Meeting A|Clubroom South  
04/10/2023|10:33|10:40|Dinner with Friends  |Art Gallery West I
05/13/2023|16:21|16:02|Study Break  |Lecture Hall C East  
09/18/2023|16:16|19:01|Coding Workshop  |Campus Cafeteria North  
01/15/2023|17:19|18:51|Math Lecture  |Lecture Hall B North  
09/13/2023|18:41|21:05|Guitar Practice  |Campus Coffee Shop West  
06/28/2023|07:17|10:52|Gym Workout  |Campus Sports Court West  
03/09/2023|17:45|18:17|Physics Lab  |Campus Cafeteria Downtown  
02/25/2023|08:13|08:16|Dinner with Friends  |Campus Picnic Area North  
02/28/2023|13:16|13:46|Soccer Practice  |Campus Cafeteria East  
05/17/2023|20:51|23:36|English Literature Seminar  |Science Lab A Annex  
02/26/2023|11:50|11:13|Psychology Lecture  |Library Downtown  
04/29/2023|09:20|11:53|History Lecture 6|Clubroom North  
05/02/2023|10:41|13:19|English Literature Seminar C|Science Lab C West  
09/03/2023|07:15|07:42|Study Group  |Campus Cafeteria East  
06/15/2023|16:39|18:07|Career Fair  |Campus Sports Field East  
06/13/2023|10:14|13:54|Basketball Practice  |Library Study Room East  
05/24/2023|13:02|13:08|Study Session  |Art Gallery Downtown  
07/04/2023|14:37|17:33|Math Lecture G|Classroom C West  
03/27/2023|09:56|11:00|History Lecture  |Campus Cafeteria West  
02/01/2023|14:46|17:28|Art Workshop  |Clubroom East  
04/12/2023|17:12|18:34|Lunch Break  |Lecture Hall C North  
01/28/2023|12:16|13:31|Physics Lab 5|Rooftop Lounge West  
06/19/2023|10:35|11:12|Dinner with Friends  |Science Building South  
05/29/2023|16:40|17:00|Psychology Lecture  |Campus Cafeteria East  
03/20/2023|09:25|09:09|History Class  |Lecture Hall D South  
03/13/2023|16:25|19:59|Art Class  |Campus Cafeteria East  
07/11/2023|08:13|08:00|Outdoor Picnic 2|Campus Picnic Area North  
07/15/2023|10:33|10:36|Theater Rehearsal C|Campus Fitness Center South  
08/28/2023|08:45|10:01|Theater Rehearsal  |Theater Hall South  
05/23/2023|12:42|12:59|Gym Workout  |Student Center South  
02/02/2023|16:23|16:59|English Literature Seminar  |Computer Lab B Downtown  
09/20/2023|13:05|16:11|Club Meeting E|Campus Sports Court Downtown 8
02/28/2023|10:24|10:32|Chemistry Lab  |Art Gallery South  
04/17/2023|10:06|11:45|History Class  |Campus Cafeteria West 6
05/28/2023|15:07|18:58|Guitar Practice  |Science Lab A South  
03/17/2023|06:12|07:23|Campus Tour  |Library Study Room West  
07/28/2023|13:57|15:01|Coding Workshop  |Lecture Hall B West E
06/03/2023|13:53|14:04|Basketball Practice 4|Lecture Hall C South  
01/11/2023|17:38|19:33|Chemistry Workshop  |Starting at Main Entrance West  
07/04/2023|16:33|19:01|Art Class  |Campus Sports Field Annex  
07/02/2023|12:00|12:47|English Literature Seminar  |Lecture Hall C East  
08/22/2023|20:46|21:31|Study Break  |Art Studio Annex  
04/20/2023|17:16|17:38|Chemistry Lab  |Starting at Main Entrance West  
02/01/2023|11:50|13:46|Networking Event D|Campus Sports Court East  
04/06/2023|17:48|19:31|Lunch Break  |Science Lab A North 8
05/20/2023|06:28|06:02|Physics Lab  |Student Lounge Downtown  
09/06/2023|10:38|10:52|Psychology Lecture  |Art Gallery Annex 7
01/26/2023|15:06|18:42|Theater Rehearsal  |Science Lab A North L
05/14/2023|11:50|11:44|English Literature Seminar  |Theater Hall East  
04/01/2023|10:06|13:23|Coding Workshop C|Science Lab B South 3
08/09/2023|09:27|09:15|History Lecture  |Starting at Main Entrance Downtown  
02/09/2023|07:34|09:13|Study Break  |Music Room Downtown  
02/17/2023|20:48|23:52|Outdoor Picnic  |Classroom A Annex  
03/16/2023|18:08|20:49|Chemistry Lab  |Starting at Main Entrance West  
01/09/2023|13:20|16:20|History Class  |Classroom A South  
02/13/2023|11:24|11:57|Lunch Break  |Science Lab B East  
04/09/2023|06:30|07:08|Campus Tour  |Campus Cafeteria South  
04/27/2023|06:12|08:48|Campus Tour  |Student Center West  
08/30/2023|09:12|11:53|Lunch Break  |Student Center South  
05/05/2023|20:20|23:22|Group Project Meeting  |Campus Cafeteria Annex  
01/29/2023|20:10|23:10|Outdoor Picnic  |Theater Hall South  
01/08/2023|09:06|12:57|Literature Class  |Campus Cafeteria East  
03/30/2023|10:54|10:44|Club Meeting  |Campus Cafeteria Downtown  
07/24/2023|19:39|19:06|Club Meeting  |Lecture Hall A Annex  
04/30/2023|12:26|12:49|Physics Lab  |Science Lab C East  
06/29/2023|12:28|14:33|History Class  |Science Lab B Downtown  
08/25/2023|07:47|09:55|Chemistry Lab  |Campus Cafeteria South  
08/07/2023|13:36|15:21|Movie Night  |Library Study Room East  
09/20/2023|06:35|06:53|Outdoor Picnic  |Art Gallery Downtown  
03/04/2023|17:24|19:21|Art Exhibition  |Campus Cafeteria South  
07/24/2023|18:29|18:05|Coding Workshop  |Computer Lab C North  
08/08/2023|14:39|16:04|Club Meeting H|Computer Lab B Downtown  
01/02/2023|12:36|14:55|Career Counseling 4|Computer Lab B Annex  
05/05/2023|17:52|20:53|Chemistry Workshop  |Music Room East  
03/06/2023|11:43|13:05|History Lecture  |Art Gallery East  
02/19/2023|20:04|21:51|Outdoor Picnic  |Art Studio North  
04/10/2023|17:07|17:20|History Class  |Rooftop Lounge West  
02/04/2023|15:22|18:13|Networking Event  |Career Services Office West  
06/12/2023|15:39|17:42|English Literature Seminar  |Career Services Office North  
08/19/2023|13:08|13:39|Soccer Practice  |Campus Coffee Shop Downtown  
08/08/2023|06:16|08:13|Study Break D|Campus Picnic Area South  
09/26/2023|12:51|12:25|Gym Workout  |Science Lab C Annex  
08/12/2023|18:57|18:58|Theater Rehearsal  |Campus Fitness Center South 4
02/27/2023|07:25|08:45|Art Class B|Campus Coffee Shop North  
07/03/2023|07:19|07:33|Lunch with Friends  |Science Lab A South 6
07/23/2023|19:19|20:53|Art Workshop  |Campus Sports Court Annex  
09/08/2023|06:15|06:37|Coding Workshop  |Lecture Hall B Downtown  
04/13/2023|11:27|13:55|Lunch Break  |Music Room North  
05/29/2023|19:55|20:12|Club Meeting  |Campus Sports Court Annex  
08/12/2023|18:07|19:59|Physics Lecture  |Campus Cafeteria South  
03/11/2023|18:09|19:20|English Literature Seminar  |Campus Cafeteria East  
07/04/2023|12:27|13:53|Psychology Lecture  |Rooftop Lounge West 1
07/11/2023|07:53|10:18|Art Exhibition 5|Lecture Hall C Downtown L
07/03/2023|19:31|21:12|Study Break  |Art Studio West  
05/24/2023|14:09|16:26|Group Project Meeting  |Campus Cafeteria West  
08/14/2023|17:25|19:38|Outdoor Picnic  |Lecture Hall B East  
04/22/2023|17:11|20:45|English Literature Seminar  |Classroom A North  
08/01/2023|12:46|15:02|Math Lecture  |Campus Cafeteria South  
04/28/2023|09:39|11:21|Lunch Break  |Computer Lab C Downtown C
04/17/2023|18:02|19:05|Art Class  |Science Lab A North  
07/03/2023|09:53|10:53|Networking Event  |Music Room South  
04/07/2023|19:37|19:10|Art Class D|Art Gallery Downtown  
01/02/2023|07:09|09:13|Outdoor Picnic  |Career Services Office West 3
09/24/2023|16:09|18:52|Literature Class G|Science Lab A Annex  
06/12/2023|09:28|09:55|Theater Rehearsal D|Lecture Hall B West  
06/15/2023|08:41|09:53|Movie Night  |Music Room North  
04/17/2023|17:12|19:11|Campus Tour  |Campus Picnic Area West  
01/22/2023|08:38|11:11|Lunch Break  |Science Lab C Downtown  
06/16/2023|06:43|07:57|History Lecture  |Theater Hall North C
05/03/2023|13:47|15:00|History Lecture  |Student Center East  
09/19/2023|13:58|16:44|Study Session C|Lecture Hall B Downtown  
08/08/2023|12:54|14:38|Art Class  |Library East  
07/01/2023|17:20|20:41|Career Counseling  |Campus Cafeteria West  
09/22/2023|18:42|18:04|History Lecture  |Computer Lab B North  
06/09/2023|18:33|19:09|English Literature Seminar  |Student Lounge West  
05/01/2023|14:26|17:14|Study Group K|Art Studio South 9
04/02/2023|11:21|12:57|Dinner with Friends  |Campus Fitness Center South  
07/18/2023|08:25|10:01|Dinner with Friends  |Computer Lab B East  
01/08/2023|17:10|19:10|Career Counseling  |Library West  
05/12/2023|16:59|19:41|Student Council Meeting  |Computer Lab B West 4
02/07/2023|08:58|10:00|Physics Lecture  |Science Building Annex  
06/14/2023|15:29|18:13|Coding Workshop 3|Starting at Main Entrance East  
03/02/2023|14:36|14:38|Dinner with Friends  |Campus Cafeteria East  
09/11/2023|14:27|16:47|History Class  |Student Center East  
05/21/2023|12:36|12:49|Physics Lab 8|Clubroom Annex  
08/29/2023|20:53|20:11|Study Session  |Student Lounge North  
07/19/2023|13:27|15:49|Networking Event  |Campus Cafeteria South  
01/09/2023|09:13|09:27|Club Meeting  |Art Studio South 7
08/13/2023|20:46|23:56|Art Class  |Library North  
03/10/2023|12:47|13:00|Chemistry Lab 6|Lecture Hall D East  
02/19/2023|18:17|21:56|Physics Lecture  |Student Center East 6
05/14/2023|15:33|18:57|Study Break  |Student Center East I
09/05/2023|18:13|19:11|Basketball Practice  |Lecture Hall D North 6
04/15/2023|10:17|12:18|Club Meeting  |Campus Cafeteria East  
09/22/2023|13:43|15:23|Art Class  |Campus Fitness Center East  
04/15/2023|11:45|14:20|Art Exhibition  |Clubroom North  
05/18/2023|07:41|07:42|Movie Night  |Computer Lab C West  
05/03/2023|10:06|11:15|Group Project Meeting  |Art Gallery Downtown  
06/02/2023|16:28|19:22|Lunch with Friends  |Campus Cafeteria Annex  
03/21/2023|17:24|20:20|Club Meeting  |Library Downtown  
09/23/2023|14:34|16:36|Guitar Practice  |Campus Fitness Center East  
04/11/2023|16:46|16:49|Group Project Meeting  |Campus Fitness Center East  
06/03/2023|08:27|10:59|Guitar Practice  |Science Building South  
08/21/2023|17:17|18:35|Lunch with Friends  |Career Services Office Annex  
09/06/2023|14:48|15:38|Guitar Practice  |Campus Cafeteria East  
03/25/2023|06:09|07:11|Study Group  |Science Lab C Downtown  
09/28/2023|06:13|07:53|Study Break  |Science Lab C Annex  
01/08/2023|13:53|15:08|Campus Club Event  |Library Study Room Downtown  
06/23/2023|19:03|21:05|Art Class  |Classroom A West  
04/25/2023|11:12|14:48|Career Counseling  |Science Lab C Annex  
08/25/2023|07:10|09:04|History Class  |Science Lab B West  
03/27/2023|12:36|14:07|Networking Event  |Campus Cafeteria West  
03/06/2023|11:54|13:36|Biology Lecture  |Classroom A North  
06/03/2023|14:08|15:53|English Literature Seminar  |Campus Sports Court East  
05/27/2023|16:37|19:26|Physics Lab  |Campus Fitness Center Annex  
08/18/2023|12:24|15:08|Coding Workshop  |Science Lab C East  
01/03/2023|11:53|11:36|Lunch Break  |Lecture Hall B East  
05/15/2023|10:32|10:23|Chemistry Workshop  |Campus Fitness Center Annex  
02/18/2023|19:10|20:14|Club Meeting  |Science Lab C North  
05/11/2023|07:52|08:03|English Literature Seminar  |Science Lab A North D
04/07/2023|10:32|10:17|Study Break  |Career Services Office Downtown 4
08/28/2023|10:24|10:48|Study Group 3|Clubroom Annex  
02/04/2023|06:17|09:48|Art Class  |Theater Hall South  
02/26/2023|07:33|09:31|Study Break  |Campus Cafeteria North  
01/29/2023|20:07|22:25|Study Group  |Library South 7
01/21/2023|08:24|11:22|Career Fair  |Rooftop Lounge Annex  
07/26/2023|20:29|23:16|Club Meeting  |Starting at Main Entrance North  
06/26/2023|15:46|15:19|Psychology Lecture  |Science Lab C Downtown  
09/18/2023|17:52|18:10|Career Counseling  |Campus Fitness Center Annex 8
07/30/2023|13:27|14:02|Literature Class  |Library South  
04/14/2023|13:09|14:13|Career Fair  |Library Annex 6
08/26/2023|08:17|08:19|Study Group  |Science Lab A East  
04/22/2023|06:11|06:53|Art Class 4|Library Downtown  
02/08/2023|11:10|14:04|Math Lecture 4|Campus Coffee Shop Annex  
05/06/2023|09:33|10:22|Biology Lecture  |Science Lab C South  
02/05/2023|13:20|15:09|Art Class  |Campus Fitness Center South  
10/01/2023|12:00|14:41|Gym Workout  |Art Studio Downtown  
05/11/2023|11:33|14:39|Outdoor Picnic  |Theater Hall South  
08/11/2023|08:23|08:46|Campus Tour  |Computer Lab C West 5
01/17/2023|06:44|08:10|Study Break  |Campus Cafeteria Annex  
04/09/2023|11:51|11:41|English Literature Seminar  |Student Lounge Annex  
01/13/2023|07:33|10:59|Art Exhibition 7|Campus Sports Field West  
05/08/2023|17:36|19:00|Study Session  |Campus Cafeteria East  
01/03/2023|10:58|12:25|Art Workshop  |Library Study Room Downtown  
03/09/2023|19:28|22:49|Club Meeting  |Campus Coffee Shop South  
05/20/2023|08:41|10:36|Biology Lecture  |Campus Fitness Center Downtown 9
09/24/2023|19:54|22:10|Literature Class  |Science Lab A West 1
05/01/2023|15:42|15:58|History Class  |Music Room East  
05/23/2023|06:01|09:54|Gym Workout  |Campus Fitness Center South  
05/14/2023|16:54|19:08|Campus Club Event  |Art Gallery South  
06/10/2023|08:21|10:09|Math Lecture  |Computer Lab B North  
03/18/2023|09:22|09:27|Lunch Break  |Library Study Room North  
04/21/2023|14:59|15:18|Art Workshop  |Starting at Main Entrance South  
08/16/2023|13:53|13:20|Art Workshop  |Classroom A East  
08/25/2023|18:45|18:00|Art Exhibition  |Campus Picnic Area South  
09/13/2023|09:18|12:07|Lunch with Friends  |Classroom A North  
06/18/2023|09:09|11:06|Art Workshop 2|Computer Lab B South  
06/04/2023|16:57|16:37|Campus Club Event  |Library Downtown  
05/09/2023|12:16|13:34|Career Fair B|Art Gallery Downtown  
03/09/2023|12:03|15:33|Group Project Meeting  |Library Downtown  
09/01/2023|07:29|10:58|Math Lecture  |Campus Sports Court West  
06/10/2023|13:54|14:10|Dinner with Friends  |Music Room West E
06/11/2023|12:07|13:09|Career Fair 8|Campus Picnic Area East  
06/10/2023|12:26|14:55|Networking Event  |Library East  
07/09/2023|07:53|10:59|English Literature Seminar  |Library Study Room West  
07/03/2023|11:33|14:10|Physics Lab  |Computer Lab B South  
09/19/2023|16:32|17:07|History Lecture  |Lecture Hall A West  
04/21/2023|06:53|06:23|Literature Class 7|Art Studio Downtown  
04/19/2023|08:16|09:11|Physics Lab  |Theater Hall South  
08/19/2023|13:35|14:23|Club Meeting  |Library South 3
02/09/2023|17:45|18:17|Psychology Lecture  |Computer Lab C Annex  
05/13/2023|06:07|06:25|Basketball Practice 2|Art Studio Annex  
01/08/2023|20:07|20:04|Theater Rehearsal B|Lecture Hall A North  
08/08/2023|15:42|18:29|Student Council Meeting D|Classroom C East  
04/25/2023|11:37|12:01|History Lecture  |Campus Sports Court Annex  
07/27/2023|17:26|19:41|Physics Lecture F|Career Services Office West  
06/02/2023|19:58|22:57|Basketball Practice H|Campus Fitness Center East  
02/23/2023|06:24|06:02|Gym Workout I|Lecture Hall D North 3
02/14/2023|16:27|16:54|Psychology Lecture  |Science Lab A South  
04/29/2023|08:03|08:29|Club Meeting  |Library Annex  
09/29/2023|20:08|20:22|Dinner with Friends  |Lecture Hall C North  
07/15/2023|09:50|09:01|Psychology Lecture  |Clubroom South L
04/02/2023|16:28|18:15|History Class J|Library Study Room South  
09/21/2023|10:04|10:36|Lunch Break  |Library West  
06/30/2023|09:07|10:30|Basketball Practice  |Lecture Hall B East  
03/23/2023|09:37|10:50|Campus Club Event 4|Library Study Room Annex  
01/21/2023|17:31|17:02|Lunch with Friends  |Library South  
06/20/2023|06:15|06:18|Study Group 2|Lecture Hall A South  
08/17/2023|18:27|20:20|Networking Event  |Library Study Room West  
07/08/2023|09:13|10:25|Physics Lecture  |Science Lab C West  
04/27/2023|13:19|14:42|Group Project Meeting  |Student Center East  
02/05/2023|15:01|18:27|Study Group  |Campus Coffee Shop Annex  
05/13/2023|17:53|20:05|Career Fair  |Lecture Hall C Annex 2
08/14/2023|08:21|08:20|Physics Lab  |Theater Hall West  
04/28/2023|15:05|18:16|Literature Class  |Art Studio West  
03/30/2023|15:58|18:22|Movie Night  |Art Gallery Downtown  
08/03/2023|13:31|15:47|Campus Club Event  |Art Studio North  
04/29/2023|14:13|14:02|Physics Lecture  |Campus Fitness Center West  
05/29/2023|11:08|12:18|Chemistry Lab  |Campus Sports Court South  
07/10/2023|11:33|13:25|Study Break A|Art Gallery Downtown  
06/22/2023|08:12|10:36|Art Class  |Campus Sports Court South  
03/03/2023|20:15|20:17|Dinner with Friends  |Lecture Hall B East 8
08/21/2023|09:47|10:15|Campus Club Event  |Art Gallery Annex  
03/16/2023|19:25|20:33|Psychology Lecture  |Campus Cafeteria West  
06/10/2023|16:29|18:18|Psychology Lecture  |Art Studio East  
09/21/2023|10:34|11:49|Student Council Meeting 2|Campus Cafeteria North  
01/10/2023|19:17|20:12|Networking Event  |Library Study Room West  
06/19/2023|19:48|19:41|Art Class  |Campus Coffee Shop South  
09/28/2023|15:37|17:42|Math Lecture  |Student Lounge Annex  
07/03/2023|19:55|20:37|Career Fair  |Campus Coffee Shop South 1
04/10/2023|15:17|17:14|English Literature Seminar  |Science Lab C East 2
05/12/2023|20:49|22:15|Dinner with Friends A|Student Center South  
09/27/2023|07:16|08:41|Career Counseling G|Library Study Room South  
02/21/2023|08:16|11:50|Career Counseling  |Art Studio North  
01/15/2023|08:33|09:16|Group Project Meeting  |Art Gallery West  
01/15/2023|11:48|13:25|Club Meeting  |Lecture Hall B Annex  
